SN,Screen,Identity,Order,Change,Matching,Label,Response,Correct,RT
2,label,Stranger,First,Same,Match,Stranger,Match,1,522.9000000029337
2,probe,Stranger,First,Same,Nonmatch,Self,Same,1,698.1000000045169
2,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,577.1000000045169
2,probe,NA,,Different,,NA,Different,1,712.2999999985332
2,probe,NA,,Different,,NA,Different,1,1382.2999999985332
2,probe,NA,,Different,,NA,Different,1,696.19999999855645
2,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,525.7000000029802
2,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,661.1000000030035
2,probe,NA,,Different,,NA,Different,1,455.3999999985099
2,probe,NA,,Different,,NA,Different,1,563.5999999999767
2,probe,Stranger,First,Same,Nonmatch,Self,Same,1,569.5000000044238
2,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,576.80000000144355
2,probe,NA,,Different,,NA,Different,1,772.5000000030268
2,probe,Self,First,Same,Match,Self,Same,1,597.2999999985332
2,label,Self,First,Same,Match,Self,Match,1,506.5000000030268
2,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,660.0000000015134
2,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,492.3999999985099
2,probe,NA,,Different,,NA,Different,1,648.3999999985099
2,probe,Stranger,Second,Same,Match,Stranger,Same,1,813.0999999999767
2,label,Stranger,Second,Same,Match,Stranger,Match,1,520.30000000144355
2,probe,NA,,Different,,NA,Same,0,810.30000000144355
2,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,964.80000000144355
2,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,543.4000000015367
2,probe,NA,,Different,,NA,Different,1,585.19999999855645
2,probe,NA,,Different,,NA,Different,1,641.3000000044703
2,probe,NA,,Different,,NA,Different,1,1023.5999999999768
2,probe,NA,,Different,,NA,Different,1,671.9999999984866
2,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,636.6999999999534
2,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,477.90000000293367
2,probe,NA,,Different,,NA,Different,1,659.19999999855645
2,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,639.0000000030268
2,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,516.1000000030035
2,probe,NA,,Different,,NA,Different,1,913.1000000030036
2,probe,NA,,Different,,NA,Different,1,709.5999999999767
2,probe,Self,First,Same,Nonmatch,Stranger,Same,1,548.0999999984633
2,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,415.4999999984866
2,probe,Stranger,First,Same,Nonmatch,Self,Same,1,638.9000000029337
2,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,536.8000000000466
2,probe,Stranger,First,Same,Nonmatch,Self,Same,1,588.6000000045169
2,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,621.0000000015134
2,probe,Stranger,First,Same,Nonmatch,Self,Same,1,881.0000000015134
2,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,452.7000000044936
2,probe,NA,,Different,,NA,Different,1,711.4000000000233
2,probe,NA,,Different,,NA,Different,1,587.800000002957
2,probe,Stranger,Second,Same,Match,Stranger,Same,1,710.800000002957
2,label,Stranger,Second,Same,Match,Stranger,Match,1,537.9999999984866
2,probe,Self,First,Same,Match,Self,Same,1,492.19999999995343
2,label,Self,First,Same,Match,Self,Match,1,472.1000000045169
2,probe,Self,Second,Same,Match,Self,Same,1,674.0000000030268
2,label,Self,Second,Same,Match,Self,Nonmatch,0,816.1000000030035
2,probe,NA,,Different,,NA,Different,1,976.0000000015134
2,probe,Stranger,First,Same,Match,Stranger,Same,1,723.2000000029802
2,label,Stranger,First,Same,Match,Stranger,Match,1,533.3999999999069
2,probe,Self,First,Same,Nonmatch,Stranger,Same,1,602.30000000144355
2,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,443.4000000044471
2,probe,NA,,Different,,NA,Different,1,789.5000000044238
2,probe,Stranger,Second,Same,Match,Stranger,Same,1,713.4000000015367
2,label,Stranger,Second,Same,Match,Stranger,Match,1,435.0999999984633
2,probe,NA,,Different,,NA,Same,0,869.6000000030035
2,probe,NA,,Different,,NA,Different,1,896.0000000015134
2,probe,Stranger,First,Same,Match,Stranger,Same,1,749.9000000001397
2,label,Stranger,First,Same,Match,Stranger,Match,1,659.2000000029802
2,probe,Stranger,Second,Same,Match,Stranger,Same,1,716.8000000000466
2,label,Stranger,Second,Same,Match,Stranger,Match,1,445.69999999995343
2,probe,Stranger,First,Same,Match,Stranger,Same,1,733.30000000144355
2,label,Stranger,First,Same,Match,Stranger,Match,1,473.19999999995343
2,probe,Self,First,Same,Nonmatch,Stranger,Same,1,923.5000000030268
2,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,692.3000000000466
2,probe,NA,,Different,,NA,Different,1,816.5000000015134
2,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,682.8999999985099
2,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,714.3000000044703
2,probe,NA,,Different,,NA,Different,1,663.6000000014901
2,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,597.4999999984866
2,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,570.9000000029337
2,probe,Stranger,First,Same,Match,Stranger,Same,1,1183.1999999999534
2,label,Stranger,First,Same,Match,Stranger,Match,1,623.5000000015134
2,probe,NA,,Different,,NA,Different,1,619.8999999985099
2,probe,NA,,Different,,NA,Different,1,707
2,probe,Stranger,Second,Same,Match,Stranger,Same,1,765.0999999999767
2,label,Stranger,Second,Same,Match,Stranger,Match,1,455.80000000295695
2,probe,NA,,Different,,NA,Different,1,692.80000000144355
2,probe,NA,,Different,,NA,Different,1,699.8000000000466
2,probe,Stranger,Second,Same,Match,Stranger,Same,1,713.7999999985332
2,label,Stranger,Second,Same,Match,Stranger,Match,1,416.69999999995343
2,probe,Self,First,Same,Match,Self,Same,1,634.7000000029802
2,label,Self,First,Same,Match,Self,Match,1,454.8999999985099
2,probe,Self,Second,Same,Match,Self,Same,1,583.6999999999534
2,label,Self,Second,Same,Match,Self,Match,1,400.8000000044704
2,probe,NA,,Different,,NA,Different,1,488.69999999995343
2,probe,NA,,Different,,NA,Different,1,597.30000000144355
2,probe,Self,First,Same,Nonmatch,Stranger,Same,1,485.1999999985565
2,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,403.6999999985565
2,probe,Stranger,First,Same,Nonmatch,Self,Same,1,569.9000000000233
2,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,508.6000000030035
2,probe,Stranger,First,Same,Match,Stranger,Same,1,577
2,label,Stranger,First,Same,Match,Stranger,Match,1,541.8999999985099
2,probe,Stranger,First,Same,Match,Stranger,Same,1,682.1000000000931
2,label,Stranger,First,Same,Match,Stranger,Match,1,441.2000000015833
2,probe,Self,Second,Same,Match,Self,Same,1,953.9000000029336
2,label,Self,Second,Same,Match,Self,Match,1,572.9000000029337
2,probe,NA,,Different,,NA,Different,1,624.0999999984633
2,probe,Self,First,Same,Nonmatch,Stranger,Same,1,476.0000000030268
2,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,378.9000000015367
2,probe,Stranger,First,Same,Nonmatch,Self,Same,1,678.2000000043772
2,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,623.8999999985099
2,probe,NA,,Different,,NA,Different,1,696.8999999985099
2,probe,Self,Second,Same,Match,Self,Same,1,618.499999998603
2,label,Self,Second,Same,Match,Self,Match,1,392.9000000045635
2,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,554.5999999984633
2,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,576.30000000144355
2,probe,Stranger,First,Same,Nonmatch,Self,Same,1,1005.8000000000466
2,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,749.1000000028871
2,probe,NA,,Different,,NA,Different,1,570.1000000028871
2,probe,Self,First,Same,Nonmatch,Stranger,Same,1,630.3000000044703
2,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,400
2,probe,Self,First,Same,Nonmatch,Stranger,Same,1,586.7000000015832
2,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,391.80000000307336
2,probe,NA,,Different,,NA,Different,1,593.6000000000931
2,probe,NA,,Different,,NA,Different,1,713.19999999855645
2,probe,NA,,Different,,NA,Different,1,1063.3000000000466
2,probe,NA,,Different,,NA,Different,1,657.3999999999069
2,probe,NA,,Different,,NA,Different,1,573.2000000029802
2,probe,Self,First,Same,Nonmatch,Stranger,Same,1,470.999999998603
2,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,580.1000000014901
2,probe,Self,First,Same,Match,Self,Same,1,441.7000000043772
2,label,Self,First,Same,Match,Self,Match,1,397.2000000029802
2,probe,NA,,Different,,NA,Different,1,701.8000000044703
2,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,474.80000000307336
2,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,465.499999998603
2,probe,NA,,Different,,NA,Different,1,534.0999999998603
2,probe,Self,Second,Same,Match,Self,Same,1,560.0999999984633
2,label,Self,Second,Same,Match,Self,Match,1,431.90000000293367
2,probe,Self,First,Same,Match,Self,Same,1,510.30000000004657
2,label,Self,First,Same,Match,Self,Match,1,408.7999999984168
2,probe,NA,,Different,,NA,Different,1,592.8999999999069
2,probe,Self,First,Same,Match,Self,Same,1,533
2,label,Self,First,Same,Match,Self,Match,1,406.2000000043772
2,probe,NA,,Different,,NA,Different,1,467.1000000014901
2,probe,NA,,Different,,NA,Different,1,616.6999999999534
2,probe,Self,First,Same,Match,Self,Same,1,668.5000000044238
2,label,Self,First,Same,Match,Self,Match,1,459.19999999995343
2,probe,NA,,Different,,NA,Different,1,690.4000000015367
2,probe,Stranger,Second,Same,Match,Stranger,Same,1,599.1000000028871
2,label,Stranger,Second,Same,Match,Stranger,Match,1,441.000000001397
2,probe,Self,First,Same,Match,Self,Same,1,466.3000000044704
2,label,Self,First,Same,Match,Self,Match,1,458.2000000029802
2,probe,NA,,Different,,NA,Different,1,624.2000000015832
2,probe,NA,,Different,,NA,Different,1,505.2000000015833
2,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,547.1000000045169
2,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,460.0999999984633
2,probe,NA,,Different,,NA,Different,1,677.0000000030268
2,probe,Self,First,Same,Nonmatch,Stranger,Same,1,616.2000000043772
2,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,569.7999999984168
2,probe,NA,,Different,,NA,Different,1,906.9000000045636
2,probe,NA,,Different,,NA,Different,1,602.9000000045635
2,probe,Self,Second,Same,Match,Self,Same,1,513.4000000029337
2,label,Self,Second,Same,Match,Self,Match,1,412.0000000044238
2,probe,NA,,Different,,NA,Different,1,687.19999999855645
2,probe,NA,,Different,,NA,Different,1,841.6000000045169
2,probe,NA,,Different,,NA,Different,1,609.7000000043772
2,probe,NA,,Different,,NA,Different,1,547.2000000029802
2,probe,Self,First,Same,Match,Self,Same,1,786.1000000014901
2,label,Self,First,Same,Match,Self,Match,1,496.9000000045635
2,probe,NA,,Different,,NA,Different,1,533.3999999999069
2,probe,NA,,Different,,NA,Different,1,580.80000000144355
2,probe,NA,,Different,,NA,Different,1,549.4000000015367
2,probe,NA,,Different,,NA,Different,1,519.1000000028871
2,probe,NA,,Different,,NA,Different,1,591.000000001397
5,probe,NA,,Different,,NA,Same,0,1999.8000000044703
5,probe,Stranger,First,Same,Nonmatch,Self,Same,1,1683.4000000000017
5,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,1899.70000000298
5,probe,Self,First,Same,Nonmatch,Stranger,Same,1,1074.900000001493
5,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,968.400000001493
5,probe,Stranger,First,Same,Match,Stranger,Same,1,1242.6000000029817
5,label,Stranger,First,Same,Match,Stranger,Match,1,861.4000000059605
5,probe,Self,Second,Same,Match,Self,Same,1,1548.10000000149
5,label,Self,Second,Same,Match,Self,Match,1,1006.3000000014872
5,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,1673.300000000003
5,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,863.6000000059576
5,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,1172.900000002977
5,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,916.5000000044674
5,probe,NA,,Different,,NA,Different,1,849.8000000014872
5,probe,Self,First,Same,Nonmatch,Stranger,Same,1,1018.8999999999942
5,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,695.8000000059546
5,probe,NA,,Different,,NA,Same,0,1027.3000000044703
5,probe,Stranger,Second,Same,Match,Stranger,Same,1,875.9000000044762
5,label,Stranger,Second,Same,Match,Stranger,Match,1,842.1000000000058
5,probe,Self,First,Same,Nonmatch,Stranger,Same,1,872.7000000014959
5,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,610.7000000014959
5,probe,NA,,Different,,NA,Different,1,1374.1000000059576
5,probe,NA,,Different,,NA,Different,1,683.2000000000116
5,probe,NA,,Different,,NA,Different,1,681.5000000044674
5,probe,Stranger,Second,Same,Match,Stranger,Same,1,1023.0000000029686
5,label,Stranger,Second,Same,Match,Stranger,Match,1,749.8999999999942
5,probe,NA,,Different,,NA,Different,1,739.2999999999884
5,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,864.3000000044703
5,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,667.9000000059605
5,probe,NA,,Different,,NA,Different,1,890.6000000014901
5,probe,Stranger,First,Same,Match,Stranger,Same,1,1979.3000000015015
5,label,Stranger,First,Same,Match,Stranger,Match,1,1479.4000000059605
5,probe,NA,,Different,,NA,Different,1,574.2000000044645
5,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,832.1000000014901
5,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,832.8000000044703
5,probe,Stranger,First,Same,Match,Stranger,Same,1,818.0000000059663
5,label,Stranger,First,Same,Match,Stranger,Match,1,655.1000000000058
5,probe,NA,,Different,,NA,Different,1,696.1000000059721
5,probe,Stranger,First,Same,Nonmatch,Self,Same,1,855.2999999999884
5,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,619.000000004482
5,probe,Self,First,Same,Nonmatch,Stranger,Same,1,711.8000000059546
5,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,631.0000000014843
5,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,894.5000000014843
5,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,714.8000000059546
5,probe,Self,First,Same,Nonmatch,Stranger,Same,1,829.1000000014901
5,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,551.6000000000058
5,probe,Stranger,Second,Same,Match,Stranger,Same,1,1331.200000001496
5,label,Stranger,Second,Same,Match,Stranger,Match,1,1187.60000000149
5,probe,NA,,Different,,NA,Different,1,759.300000002986
5,probe,Self,Second,Same,Match,Self,Same,1,659.7000000000116
5,label,Self,Second,Same,Match,Self,Match,1,537.5000000059663
5,probe,Stranger,Second,Same,Match,Stranger,Same,1,883.2000000000116
5,label,Stranger,Second,Same,Match,Stranger,Match,1,652.1000000044587
5,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,922.000000004482
5,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,712.0000000029686
5,probe,Self,Second,Same,Match,Self,Same,1,762.8000000059837
5,label,Self,Second,Same,Match,Self,Match,1,815.5999999999767
5,probe,Self,First,Same,Match,Self,Same,1,732.9000000059605
5,label,Self,First,Same,Match,Self,Match,1,522.4000000059605
5,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,925.800000002957
5,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,1004.9000000044472
5,probe,Self,Second,Same,Match,Self,Same,1,741.7999999999884
5,label,Self,Second,Same,Match,Self,Match,1,561.9000000044471
5,probe,NA,,Different,,NA,Different,1,836.6000000059721
5,probe,NA,,Different,,NA,Different,1,768.0000000015134
5,probe,NA,,Different,,NA,Different,1,1325.8000000059835
5,probe,NA,,Different,,NA,Different,1,750
5,probe,NA,,Different,,NA,Different,1,1638.2000000044936
5,probe,NA,,Different,,NA,Different,1,1003.9000000044472
5,probe,NA,,Different,,NA,Different,1,1716.7000000000116
5,probe,Stranger,First,Same,Nonmatch,Self,Same,1,665.0000000029686
5,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,564.0000000029686
5,probe,NA,,Different,,NA,Different,1,636.8000000059837
5,probe,NA,,Different,,NA,Different,1,693.4000000000233
5,probe,Stranger,Second,Same,Match,Stranger,Same,1,852.800000002957
5,label,Stranger,Second,Same,Match,Stranger,Match,1,638.300000002957
5,probe,Self,First,Same,Match,Self,Same,1,751.1000000059721
5,label,Self,First,Same,Match,Self,Match,1,563.0000000059372
5,probe,NA,,Different,,NA,Different,1,615.2000000000116
5,probe,Self,First,Same,Match,Self,Same,1,841.2999999999884
5,label,Self,First,Same,Match,Self,Match,1,513.1000000030035
5,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,822.2000000044936
5,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,591.9000000000233
5,probe,NA,,Different,,NA,Different,1,875.3000000044703
5,probe,Self,Second,Same,Match,Self,Same,1,881.2000000014668
5,label,Self,Second,Same,Match,Self,Match,1,464.0000000059372
5,probe,NA,,Different,,NA,Same,0,1878.3000000015015
5,probe,NA,,Different,,NA,Same,0,909.0999999999768
5,probe,NA,,Different,,NA,Different,1,722.7000000014668
5,probe,Self,First,Same,Nonmatch,Stranger,Same,1,826.3000000015018
5,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,799.7999999999884
5,probe,Self,First,Same,Match,Self,Same,1,733.1999999999534
5,label,Self,First,Same,Match,Self,Match,1,508.4000000000233
5,probe,NA,,Different,,NA,Different,1,586.5
5,probe,Self,First,Same,Nonmatch,Stranger,Same,1,921.4000000059604
5,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,587.2000000014668
5,probe,Self,First,Same,Match,Self,Same,1,677.0000000015134
5,label,Self,First,Same,Match,Self,Match,1,708.4000000044471
5,probe,NA,,Different,,NA,Different,1,625.6000000059721
5,probe,NA,,Different,,NA,Different,1,677.4000000029919
5,probe,NA,,Different,,NA,Different,1,592.9000000059605
5,probe,Stranger,First,Same,Match,Stranger,Different,0,655.6000000014901
5,label,Stranger,First,Same,Match,Stranger,Match,1,3207.400000004447
5,probe,Stranger,Second,Same,Match,Stranger,Same,1,718.7000000000116
5,label,Stranger,Second,Same,Match,Stranger,Match,1,643.6000000059721
5,probe,NA,,Different,,NA,Different,1,672.5000000030268
5,probe,NA,,Different,,NA,Different,1,586.4000000015367
5,probe,Self,Second,Same,Match,Self,Same,1,879.7000000044936
5,label,Self,Second,Same,Match,Self,Match,1,598
5,probe,Self,Second,Same,Match,Self,Same,1,1440.9000000059605
5,label,Self,Second,Same,Match,Self,Match,1,890.1000000059139
5,probe,NA,,Different,,NA,Different,1,874.5000000030268
5,probe,NA,,Different,,NA,Different,1,683
5,probe,NA,,Different,,NA,Different,1,749.7000000044936
5,probe,Stranger,First,Same,Nonmatch,Self,Same,1,723.9000000059605
5,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,524.4000000044471
5,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,973.800000002957
5,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,499.9999999998836
5,probe,NA,,Different,,NA,Different,1,609.4000000015367
5,probe,NA,,Different,,NA,Different,1,618.700000006007
5,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,924.4000000015368
5,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,491.5000000015134
5,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,883.6000000000931
5,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,555.1000000014901
5,probe,NA,,Different,,NA,Different,1,1795.3000000044703
5,probe,Stranger,First,Same,Match,Stranger,Same,1,577.5000000015134
5,label,Stranger,First,Same,Match,Stranger,Match,1,616.0000000015134
5,probe,Self,Second,Same,Match,Self,Same,1,858.1000000030035
5,label,Self,Second,Same,Match,Self,Match,1,642.9000000000233
5,probe,Stranger,Second,Same,Match,Stranger,Same,1,695.4000000000233
5,label,Stranger,Second,Same,Match,Stranger,Match,1,506
5,probe,NA,,Different,,NA,Different,1,574.1000000014901
5,probe,NA,,Different,,NA,Different,1,598.7000000014668
5,probe,NA,,Different,,NA,Different,1,716.8000000000466
5,probe,NA,,Different,,NA,Different,1,721.5000000030268
5,probe,Self,First,Same,Match,Self,Same,1,933.1999999999534
5,label,Self,First,Same,Match,Self,Match,1,465.30000000598375
